1000
5.256791e-05 1.675819e-14 1.675819e-14 1.675819e-14 -8.379094e-15 -8.379094e-15 -8.379093e-15
5.317723e-05 1.795796e-14 1.795796e-14 1.795796e-14 -8.978978e-15 -8.978978e-15 -8.978978e-15
5.379362e-05 1.924362e-14 1.924362e-14 1.924362e-14 -9.621810e-15 -9.621810e-15 -9.621810e-15
5.441714e-05 2.062133e-14 2.062133e-14 2.062133e-14 -1.031066e-14 -1.031066e-14 -1.031066e-14
5.504790e-05 2.209767e-14 2.209767e-14 2.209767e-14 -1.104884e-14 -1.104884e-14 -1.104884e-14
5.568596e-05 2.367971e-14 2.367971e-14 2.367971e-14 -1.183986e-14 -1.183986e-14 -1.183985e-14
5.633143e-05 2.537501e-14 2.537501e-14 2.537501e-14 -1.268751e-14 -1.268751e-14 -1.268750e-14
5.698437e-05 2.719168e-14 2.719168e-14 2.719168e-14 -1.359584e-14 -1.359584e-14 -1.359584e-14
5.764488e-05 2.913842e-14 2.913842e-14 2.913842e-14 -1.456921e-14 -1.456921e-14 -1.456921e-14
5.831305e-05 3.122452e-14 3.122452e-14 3.122452e-14 -1.561226e-14 -1.561226e-14 -1.561226e-14
5.898896e-05 3.345998e-14 3.345998e-14 3.345998e-14 -1.672999e-14 -1.672999e-14 -1.672999e-14
5.967271e-05 3.585547e-14 3.585547e-14 3.585547e-14 -1.792774e-14 -1.792774e-14 -1.792774e-14
6.036439e-05 3.842247e-14 3.842247e-14 3.842247e-14 -1.921124e-14 -1.921124e-14 -1.921123e-14
6.106408e-05 4.117325e-14 4.117325e-14 4.117325e-14 -2.058662e-14 -2.058662e-14 -2.058662e-14
6.177188e-05 4.412096e-14 4.412096e-14 4.412096e-14 -2.206048e-14 -2.206048e-14 -2.206048e-14
6.248788e-05 4.727971e-14 4.727970e-14 4.727970e-14 -2.363985e-14 -2.363985e-14 -2.363985e-14
6.321218e-05 5.066460e-14 5.066459e-14 5.066459e-14 -2.533230e-14 -2.533230e-14 -2.533230e-14
6.394488e-05 5.429182e-14 5.429182e-14 5.429182e-14 -2.714591e-14 -2.714591e-14 -2.714591e-14
6.468608e-05 5.817872e-14 5.817872e-14 5.817872e-14 -2.908936e-14 -2.908936e-14 -2.908936e-14
6.543586e-05 6.234390e-14 6.234390e-14 6.234390e-14 -3.117195e-14 -3.117195e-14 -3.117195e-14
6.619433e-05 6.680728e-14 6.680728e-14 6.680728e-14 -3.340364e-14 -3.340364e-14 -3.340364e-14
6.696160e-05 7.159020e-14 7.159020e-14 7.159020e-14 -3.579510e-14 -3.579510e-14 -3.579510e-14
6.773776e-05 7.671554e-14 7.671554e-14 7.671554e-14 -3.835777e-14 -3.835777e-14 -3.835777e-14
6.852292e-05 8.220782e-14 8.220781e-14 8.220781e-14 -4.110391e-14 -4.110391e-14 -4.110391e-14
6.931717e-05 8.809330e-14 8.809330e-14 8.809330e-14 -4.404665e-14 -4.404665e-14 -4.404665e-14
7.012064e-05 9.440014e-14 9.440014e-14 9.440014e-14 -4.720007e-14 -4.720007e-14 -4.720007e-14
7.093341e-05 1.011585e-13 1.011585e-13 1.011585e-13 -5.057925e-14 -5.057925e-14 -5.057925e-14
7.175561e-05 1.084007e-13 1.084007e-13 1.084007e-13 -5.420036e-14 -5.420036e-14 -5.420035e-14
7.258734e-05 1.161614e-13 1.161614e-13 1.161614e-13 -5.808071e-14 -5.808071e-14 -5.808070e-14
7.342870e-05 1.244777e-13 1.244777e-13 1.244777e-13 -6.223886e-14 -6.223886e-14 -6.223886e-14
7.427982e-05 1.333894e-13 1.333894e-13 1.333894e-13 -6.669471e-14 -6.669471e-14 -6.669470e-14
7.514081e-05 1.429391e-13 1.429391e-13 1.429391e-13 -7.146956e-14 -7.146956e-14 -7.146955e-14
7.601178e-05 1.531725e-13 1.531725e-13 1.531725e-13 -7.658625e-14 -7.658625e-14 -7.658624e-14
7.689284e-05 1.641385e-13 1.641385e-13 1.641385e-13 -8.206926e-14 -8.206926e-14 -8.206925e-14
7.778411e-05 1.758896e-13 1.758896e-13 1.758896e-13 -8.794481e-14 -8.794481e-14 -8.794480e-14
7.868572e-05 1.884820e-13 1.884820e-13 1.884820e-13 -9.424101e-14 -9.424101e-14 -9.424100e-14
7.959777e-05 2.019759e-13 2.019759e-13 2.019759e-13 -1.009880e-13 -1.009880e-13 -1.009880e-13
8.052040e-05 2.164359e-13 2.164359e-13 2.164359e-13 -1.082179e-13 -1.082179e-13 -1.082179e-13
8.145372e-05 2.319311e-13 2.319311e-13 2.319311e-13 -1.159655e-13 -1.159655e-13 -1.159655e-13
8.239786e-05 2.485356e-13 2.485356e-13 2.485356e-13 -1.242678e-13 -1.242678e-13 -1.242678e-13
8.335294e-05 2.663289e-13 2.663289e-13 2.663289e-13 -1.331644e-13 -1.331644e-13 -1.331644e-13
8.431909e-05 2.853960e-13 2.853960e-13 2.853960e-13 -1.426980e-13 -1.426980e-13 -1.426980e-13
8.529644e-05 3.058282e-13 3.058282e-13 3.058282e-13 -1.529141e-13 -1.529141e-13 -1.529141e-13
8.628513e-05 3.277232e-13 3.277232e-13 3.277232e-13 -1.638616e-13 -1.638616e-13 -1.638616e-13
8.728527e-05 3.511857e-13 3.511856e-13 3.511856e-13 -1.755928e-13 -1.755928e-13 -1.755928e-13
8.829700e-05 3.763279e-13 3.763279e-13 3.763279e-13 -1.881639e-13 -1.881639e-13 -1.881639e-13
8.932046e-05 4.032701e-13 4.032700e-13 4.032700e-13 -2.016350e-13 -2.016350e-13 -2.016350e-13
9.035578e-05 4.321411e-13 4.321411e-13 4.321411e-13 -2.160705e-13 -2.160705e-13 -2.160705e-13
9.140311e-05 4.630791e-13 4.630790e-13 4.630790e-13 -2.315395e-13 -2.315395e-13 -2.315395e-13
9.246257e-05 4.962319e-13 4.962319e-13 4.962319e-13 -2.481160e-13 -2.481160e-13 -2.481159e-13
9.353432e-05 5.317583e-13 5.317583e-13 5.317583e-13 -2.658791e-13 -2.658791e-13 -2.658791e-13
9.461848e-05 5.698280e-13 5.698280e-13 5.698280e-13 -2.849140e-13 -2.849140e-13 -2.849140e-13
9.571522e-05 6.106232e-13 6.106232e-13 6.106232e-13 -3.053116e-13 -3.053116e-13 -3.053116e-13
9.682466e-05 6.543391e-13 6.543390e-13 6.543390e-13 -3.271695e-13 -3.271695e-13 -3.271695e-13
9.794697e-05 7.011846e-13 7.011846e-13 7.011846e-13 -3.505923e-13 -3.505923e-13 -3.505923e-13
9.908228e-05 7.513839e-13 7.513838e-13 7.513838e-13 -3.756919e-13 -3.756919e-13 -3.756919e-13
1.002308e-04 8.051770e-13 8.051769e-13 8.051769e-13 -4.025885e-13 -4.025885e-13 -4.025884e-13
